LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,MEAN_INTENSITY_CH2,MEDIAN_INTENSITY_CH2,MIN_INTENSITY_CH2,MAX_INTENSITY_CH2,TOTAL_INTENSITY_CH2,STD_INTENSITY_CH2,CONTRAST_CH1,SNR_CH1,CONTRAST_CH2,SNR_CH2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Mean intensity ch2,Median intensity ch2,Min intensity ch2,Max intensity ch2,Sum intensity ch2,Std intensity ch2,Contrast ch1,Signal/Noise ratio ch1,Contrast ch2,Signal/Noise ratio ch2
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Mean ch2,Median ch2,Min ch2,Max ch2,Sum ch2,Std ch2,Ctrst ch1,SNR ch1,Ctrst ch2,SNR ch2
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),(counts),,,,
ID177565,177565,5,4408.48876953125,63.33428091204944,108.20841910316985,0.0,22.0,22,1.5,1,,3721.7619047619046,3596.0,1905.0,6244.0,78157.0,1318.890287505443,1350.6190476190477,1284.0,365.0,2593.0,28363.0,679.9562100746251,0.30999905718685505,1.3355473862212413,0.2714415393753292,0.8481288466020254
ID177554,177554,,4438.19091796875,63.25524636956021,108.2209315232117,0.0,23.0,23,1.5,1,,3696.6190476190477,3469.0,1852.0,6309.0,77629.0,1329.288699876384,1357.7619047619048,1257.0,408.0,2635.0,28513.0,681.5837369510738,0.3106475658244625,1.3182488751286985,0.27582793124856675,0.8613517334781655
ID177552,177552,4,3727.265869140625,106.57763450483262,74.96086574938587,0.0,23.0,23,1.5,1,,3190.9523809523807,3021.0,1626.0,5297.0,67010.0,1121.4359757110735,1414.2857142857142,1402.0,422.0,2582.0,29700.0,692.8025795893909,0.3066421626575475,1.3355219677188672,0.2944772240655084,0.9287844830134048
ID177553,177553,2,4304.35546875,76.90222908910026,88.38241522148365,0.0,23.0,23,1.5,1,,3728.3333333333335,3499.0,1986.0,6072.0,78295.0,1286.1260565486314,1908.904761904762,2056.0,736.0,2916.0,40087.0,677.0953333735142,0.3090374073385177,1.3687375655408658,0.19885458800308037,0.9352625450935887
ID177551,177551,,3787.71728515625,69.39077542928014,66.22237848996575,0.0,23.0,23,1.5,1,,3276.2380952380954,3098.0,1639.0,5432.0,68801.0,1164.012538796808,1603.142857142857,1546.0,718.0,2716.0,33666.0,633.5896373611461,0.3049522978586196,1.3154824748029548,0.33361062420155085,1.2659162670525936
ID177555,177555,2,4357.8212890625,76.93124921648094,88.3629093306458,0.0,24.0,24,1.5,1,,3731.6666666666665,3416.0,1872.0,6146.0,78365.0,1302.4090883180036,1915.6190476190477,1968.0,756.0,2918.0,40228.0,680.0429013077392,0.30954817955841496,1.3545411211349883,0.20285554102037004,0.9501151271141055
ID177556,177556,6,4338.283203125,63.326390253129844,108.21458853392357,0.0,24.0,24,1.5,1,,3711.2380952380954,3617.0,1949.0,6115.0,77936.0,1302.8869062494223,1379.0,1276.0,414.0,2647.0,28959.0,699.6176098412618,0.3089000619299038,1.344477692231131,0.2843694907361208,0.872823737643493
ID177550,177550,6,4434.0146484375,63.30166800520743,108.2026166142847,0.0,25.0,25,1.5,1,,3750.5714285714284,3579.0,1862.0,6306.0,78762.0,1319.8459596266744,1361.095238095238,1252.0,376.0,2569.0,28583.0,681.6647199879062,0.30883076903902834,1.341038530144025,0.275059106927778,0.861476438517331
ID177548,177548,,1829.2376708984375,82.35793497825239,72.24132740954235,0.0,25.0,25,1.5,1,,1638.5238095238096,1617.0,766.0,2690.0,34409.0,575.7752703136545,1583.5714285714287,1514.0,761.0,2784.0,33255.0,612.75709473074,0.29411266930248087,1.2935147581418232,0.32798226960975174,1.2765487212481959
ID177549,177549,2,3317.638671875,76.92276660902796,88.38983074061277,0.0,25.0,25,1.5,1,,2869.4761904761904,2604.0,1547.0,4702.0,60259.0,984.6835846629931,1924.2380952380952,2058.0,772.0,2911.0,40409.0,679.4861223573226,0.30636091908546714,1.366803578917861,0.19934703569043552,0.941397691019043
ID177561,177561,8,4271.64990234375,63.35112146663424,108.2610642947837,0.0,26.0,26,1.5,1,,3720.8571428571427,3597.0,1867.0,6092.0,78138.0,1301.6750856382819,1376.3809523809523,1292.0,374.0,2675.0,28904.0,689.0294969150796,0.30605490786009776,1.3397023282519347,0.2733600599145336,0.8576590459453344
ID177566,177566,8,4287.44970703125,63.316567096138755,108.253864559602,0.0,27.0,27,1.5,1,,3703.6190476190477,3558.0,1891.0,6081.0,77776.0,1294.2389453339163,1366.1904761904761,1245.0,394.0,2678.0,28690.0,683.7193590244186,0.306791785505761,1.343628390063267,0.27421208369650296,0.8600193880730883
ID177570,177570,8,4328.78076171875,63.326907108656,108.2496627403481,0.0,28.0,28,1.5,1,,3703.7619047619046,3469.0,1931.0,6136.0,77779.0,1303.9992678204196,1377.7619047619048,1260.0,422.0,2579.0,28933.0,684.7746275061529,0.3067927888573396,1.333626223544101,0.273655712807871,0.8645875522633897
ID177569,177569,8,4402.654296875,63.31491871125866,108.22237154694685,0.0,29.0,29,1.5,1,,3715.6190476190477,3546.0,1857.0,6227.0,78028.0,1323.993900144199,1353.0,1267.0,358.0,2564.0,28413.0,683.60397892347,0.30922758123107125,1.3256786726882313,0.27334756230778273,0.8497505501030569
ID177568,177568,8,4287.33349609375,63.29650236320887,108.24526706083596,0.0,30.0,30,1.5,1,,3715.3809523809523,3648.0,1872.0,6148.0,78023.0,1284.3607544685597,1329.2380952380952,1165.0,375.0,2514.0,27914.0,670.7914657150839,0.3043234771706196,1.349884048703651,0.27237504843084076,0.8483936769955257
ID177567,177567,,4019.46337890625,63.87371619539602,107.70690717547457,0.0,31.0,31,1.5,1,,3802.6190476190477,3536.0,1970.0,5967.0,79855.0,1163.8574429967991,1409.3333333333333,1182.0,769.0,2569.0,29596.0,528.0578882408001,0.28351227979940846,1.4433939242414433,0.32262281162367185,1.302030770410705
ID177575,177575,9,3192.835205078125,68.11014141111244,66.87136782506904,0.0,32.0,32,1.5,1,,2739.6190476190477,2575.0,1643.0,4573.0,57532.0,881.3426959015701,1470.5714285714287,1498.0,434.0,2742.0,30882.0,729.2656972207435,0.30383397261205325,1.448736500876309,0.2846423835894237,0.8936092481960154
ID177576,177576,10,1833.426513671875,72.60636004916464,80.36812905228308,0.0,32.0,32,1.5,1,,1647.857142857143,1724.0,762.0,2620.0,34605.0,605.4988262345589,1979.4285714285713,1869.0,524.0,3885.0,41568.0,1061.841775945389,0.28879081589899724,1.2196555435004575,0.19340252357779592,0.6042062415562983
ID177577,177577,11,4218.5029296875,64.45712568458771,107.14647280901826,0.0,32.0,32,1.5,1,,3682.3809523809523,3492.0,1840.0,6011.0,77330.0,1318.4626455152409,1367.952380952381,1117.0,613.0,2440.0,28727.0,556.7672292969905,0.3036734831498558,1.301154655658372,0.25812138000503654,1.008158336686354
ID177578,177578,9,4478.328125,68.11764848842836,66.84528917575868,0.0,33.0,33,1.5,1,,3736.6666666666665,3445.0,2223.0,6338.0,78470.0,1237.5420531575214,1460.7619047619048,1447.0,397.0,2703.0,30676.0,736.7028508674244,0.31499457462095665,1.446550169425882,0.28954420774962425,0.8904216804696995
ID177579,177579,10,4114.1865234375,72.59192808103688,80.41098153619338,0.0,33.0,33,1.5,1,,3680.9523809523807,3925.0,1616.0,5936.0,77300.0,1348.1714459292807,1899.4285714285713,1805.0,522.0,3710.0,39888.0,1036.9882145631439,0.29993798808109895,1.2599517350036318,0.18443293803240352,0.5704362942397689
ID177580,177580,11,4214.24365234375,64.48913563727933,107.15903455912422,0.0,33.0,33,1.5,1,,3670.3333333333335,3423.0,1717.0,6028.0,77077.0,1323.3247648757026,1318.7142857142858,1182.0,621.0,2352.0,27693.0,522.0941622789076,0.3034983838815171,1.2915610795399115,0.25600380978297843,1.0296445879129617
ID177571,177571,9,4533.86083984375,68.12976073818345,66.87585476641327,0.0,34.0,34,1.5,1,,3767.3809523809523,3409.0,2290.0,6320.0,79115.0,1248.0212528715397,1458.7619047619048,1484.0,422.0,2721.0,30634.0,725.9821557560423,0.3166604604525474,1.4520032797610356,0.29095333916286525,0.9057352358238682
ID177574,177574,11,4225.69140625,64.47974988135597,107.11124852465218,0.0,34.0,34,1.5,1,,3687.2380952380954,3459.0,1758.0,6056.0,77432.0,1328.0272175208572,1325.6190476190477,1129.0,589.0,2485.0,27838.0,542.3401585896509,0.3056406840820663,1.2999052286233823,0.25658893296243845,0.9982094061167653
ID177572,177572,10,4136.86474609375,72.59514166725118,80.41385001214319,0.0,34.0,34,1.5,1,,3662.190476190476,3771.0,1657.0,5905.0,76906.0,1354.0247641401402,1876.5714285714287,1706.0,520.0,3740.0,39408.0,1025.033441963167,0.29999640796249066,1.2482978415461636,0.18667073184502642,0.5759742394473722
ID177573,177573,,1782.996826171875,84.4775356372035,103.50288272718818,0.0,34.0,34,1.5,1,,1653.095238095238,1786.0,728.0,2678.0,34715.0,624.8041216863013,1605.904761904762,1481.0,1002.0,2666.0,33724.0,505.87981821396124,0.2845513413506013,1.1721768902617176,0.2622851875938671,1.3192244948122929
ID177587,177587,9,4437.4775390625,68.13765386264633,66.88029979925997,0.0,35.0,35,1.5,1,,3739.7619047619046,3444.0,2176.0,6238.0,78535.0,1229.9280428042082,1449.4285714285713,1454.0,415.0,2723.0,30438.0,729.7566424109184,0.3118985026382883,1.4457969316821777,0.2866042132293499,0.8848840318419257
ID177588,177588,10,4122.263671875,72.57536275414547,80.41841981617193,0.0,35.0,35,1.5,1,,3668.4761904761904,3814.0,1636.0,5907.0,77038.0,1362.3672272573067,1857.1904761904761,1700.0,567.0,3616.0,39001.0,1001.1903225185318,0.29918061296979837,1.2401820151933427,0.18916817532158167,0.5901665590740971
ID177589,177589,11,4232.14990234375,64.47471176523045,107.09063969807889,0.0,35.0,35,1.5,1,,3705.4285714285716,3482.0,1796.0,6089.0,77814.0,1327.1466223228151,1305.5714285714287,1103.0,598.0,2329.0,27417.0,529.3264183307472,0.3052454128584638,1.3058897289161633,0.2523895988214739,0.9941205794596921
ID177590,177590,9,4400.447265625,68.14743312874677,66.84023051702309,0.0,36.0,36,1.5,1,,3756.095238095238,3508.0,2278.0,6165.0,78878.0,1216.1264697703896,1457.2857142857142,1455.0,421.0,2784.0,30603.0,735.0756520833174,0.3128473139666246,1.4719940704184635,0.2880253791884341,0.886643433438232
ID177591,177591,10,4147.12158203125,72.5429017678107,80.42851635718272,0.0,36.0,36,1.5,1,,3661.5238095238096,3903.0,1698.0,5903.0,76892.0,1379.368501128238,1869.4761904761904,1685.0,533.0,3670.0,39259.0,1010.9223817409335,0.3013160483432515,1.2292806099269566,0.19263017194240226,0.5973799500459798
ID177592,177592,11,4275.95361328125,64.48923953336939,107.11149010558147,0.0,36.0,36,1.5,1,,3681.5238095238096,3471.0,1814.0,6122.0,77312.0,1338.435751877826,1313.7142857142858,1177.0,591.0,2377.0,27588.0,512.6954400867188,0.3046484598298568,1.284593030097258,0.24979614025550426,1.0242783845591312
ID177584,177584,11,4176.77392578125,64.47416932035318,107.15169645074327,0.0,37.0,37,1.5,1,,3670.5238095238096,3449.0,1769.0,5980.0,77081.0,1306.614580473049,1329.1904761904761,1143.0,615.0,2359.0,27913.0,521.5170772896722,0.3020769107325355,1.3034411704472537,0.2561046266347911,1.03929847816057
ID177582,177582,,4195.1787109375,72.6194132964941,80.39317373806239,0.0,37.0,37,1.5,1,,3648.0,3803.0,1646.0,6052.0,76608.0,1372.325835944219,1861.7142857142858,1768.0,530.0,3609.0,39096.0,1003.5954933566185,0.30182763630802173,1.2326310445125117,0.18762886597938144,0.5861425284329876
ID177583,177583,,558.3817749023438,84.62315584724371,104.67880857821926,0.0,37.0,37,1.5,1,,563.952380952381,561.0,299.0,892.0,11843.0,176.2757715031979,1215.4761904761904,1087.0,272.0,2548.0,25525.0,714.3752248676896,0.25006926943832386,1.2799884547767197,0.22322327119375085,0.6209888475642625
ID177581,177581,9,4412.255859375,68.15087616926607,66.86542747178119,0.0,37.0,37,1.5,1,,3746.0,3405.0,2225.0,6205.0,78666.0,1226.6380476733957,1459.857142857143,1482.0,427.0,2640.0,30657.0,727.6642279042089,0.31408132199928585,1.4598263724372562,0.29013524389666545,0.9023490748587134
ID177598,177598,11,4266.673828125,64.4698092754473,107.12723723621173,0.0,38.0,38,1.5,1,,3656.095238095238,3390.0,1714.0,6070.0,76778.0,1344.295908822232,1309.3333333333333,1113.0,582.0,2297.0,27496.0,513.6100012006516,0.30559287159691867,1.2731749001775317,0.24848457329670579,1.014759204400428
ID177596,177596,19,4462.2705078125,68.10008276308629,66.85970049206034,0.0,38.0,38,1.5,1,,3764.8571428571427,3534.0,2214.0,6299.0,79062.0,1222.5131608990673,1447.3333333333333,1469.0,426.0,2753.0,30394.0,729.664603316711,0.31388153179821143,1.4714127308441647,0.28622588511608466,0.8828093880075013
ID177597,177597,20,4146.994140625,72.59449982879784,80.44540154918644,0.0,38.0,38,1.5,1,,3661.285714285714,3869.0,1655.0,5959.0,76887.0,1366.666021486491,1857.4761904761904,1700.0,536.0,3609.0,39007.0,990.9367093335285,0.29953794375463483,1.2349918722173425,0.18627212456663217,0.5886686080341742
ID177594,177594,20,2161.001220703125,72.57666092051504,80.41586914232953,0.0,39.0,39,1.5,1,,1933.6190476190477,1998.0,900.0,3094.0,40606.0,713.0099211224538,1831.8095238095239,1756.0,507.0,3490.0,38468.0,974.0471045615617,0.29079530328015424,1.2218991134157928,0.18787972362681898,0.594891538857563
ID177595,177595,11,4241.3505859375,64.4485351754987,107.11325335400463,0.0,39.0,39,1.5,1,,3678.714285714286,3462.0,1752.0,6064.0,77253.0,1322.0463359072232,1313.0,1143.0,604.0,2328.0,27573.0,525.1940593723428,0.30442601152409293,1.2987982205579267,0.2544015285928756,1.0140469395406002
ID177593,177593,19,4425.0498046875,68.14871754407507,66.86522775287158,0.0,39.0,39,1.5,1,,3755.0,3482.0,2253.0,6261.0,78855.0,1220.3054945381505,1452.4761904761904,1487.0,451.0,2723.0,30502.0,729.5794418051826,0.31207687267962436,1.4637728077066823,0.2896706270347976,0.894318223745152
ID177586,177586,11,4298.5029296875,64.47331025301517,107.1109390101249,0.0,40.0,40,1.5,1,,3694.190476190476,3502.0,1795.0,6201.0,77578.0,1341.2391143658024,1309.7619047619048,1139.0,600.0,2287.0,27505.0,519.323878207223,0.3047309911031131,1.2865856871725643,0.24927611931824636,1.0064826558618396
ID177585,177585,,5938.0927734375,68.24415849342543,66.92148834475726,0.0,40.0,40,1.5,1,,5090.9047619047615,4579.0,2818.0,8498.0,106909.0,1689.857446791353,1443.3333333333333,1466.0,383.0,2627.0,30310.0,716.6034003082412,0.3103740962443292,1.4271350322975078,0.2868985574932863,0.8980527007976825
ID177600,177600,12,3146.826171875,72.58291945513164,80.37692601197716,0.0,41.0,41,1.5,1,,2815.1428571428573,2945.0,1300.0,4500.0,59118.0,1029.39041600912,1840.6666666666667,1785.0,535.0,3573.0,38654.0,994.4539875395609,0.29651134102011617,1.2508790028713939,0.18705278997635352,0.5833303957385569
ID177601,177601,11,4263.11669921875,64.4576071343948,107.12577867668443,0.0,41.0,41,1.5,1,,3690.6190476190477,3504.0,1791.0,6017.0,77503.0,1334.8729705927258,1315.0,1120.0,607.0,2368.0,27615.0,535.4833330739623,0.3060313140483508,1.2956913290148828,0.2560765517594283,1.0012983379904994
ID177599,177599,,6870.3583984375,68.47403283456886,67.00751962995082,0.0,41.0,41,1.5,1,,5929.523809523809,5789.0,2920.0,9780.0,124520.0,2136.2595960942485,1381.7619047619048,1402.0,381.0,2616.0,29017.0,694.7269898860923,0.3054121347136679,1.298776522570809,0.2836895512483756,0.8790880437455373
ID177602,177602,,1928.120361328125,68.64019670249847,67.02231481978053,0.0,42.0,42,1.5,1,,1693.5238095238096,1494.0,960.0,2772.0,35564.0,565.6936113345828,1351.2857142857142,1315.0,400.0,2523.0,28377.0,654.7863882868323,0.29473118964622796,1.3629706860305748,0.2992685690738642,0.9506917234927473
ID177603,177603,12,4218.5517578125,72.57641678207104,80.42641189640781,0.0,42.0,42,1.5,1,,3676.285714285714,3740.0,1634.0,6000.0,77202.0,1397.3046962941598,1863.1904761904761,1767.0,542.0,3590.0,39127.0,991.8600011618383,0.3009864575368263,1.2173692100206133,0.18632273909055766,0.5900650334486164
ID177604,177604,11,4216.90087890625,64.4555039506732,107.12243039143961,0.0,42.0,42,1.5,1,,3683.4761904761904,3536.0,1771.0,6068.0,77353.0,1311.1823145179935,1319.5714285714287,1144.0,556.0,2264.0,27711.0,524.5009600971739,0.30368485251952393,1.3088060404202342,0.2556242778495208,1.0243750825282985
ID177610,177610,11,4204.24267578125,64.49376087865292,107.1329795246565,0.0,43.0,43,1.5,1,,3685.4285714285716,3443.0,1796.0,6099.0,77394.0,1325.1180917725248,1323.142857142857,1145.0,616.0,2422.0,27786.0,537.0665029318329,0.30333247027173815,1.2945746468676012,0.26005033671178834,1.016899870242282
ID177608,177608,13,2333.061279296875,79.37380132375003,77.30375201928297,0.0,43.0,43,1.5,1,,2085.9523809523807,2022.0,1063.0,3385.0,43805.0,736.4314955371257,1433.5238095238096,1265.0,359.0,2742.0,30104.0,711.1858842136576,0.2889225631330778,1.2698624004186443,0.20520853142233747,0.6864121989800483
ID177609,177609,12,4111.12353515625,72.57948204368444,80.39998191304542,0.0,43.0,43,1.5,1,,3666.8571428571427,3764.0,1747.0,5941.0,77004.0,1352.1713754444843,1858.4285714285713,1722.0,549.0,3667.0,39027.0,1007.0018158587685,0.29567653517074277,1.237691803689672,0.18539780169713532,0.577279424343122
ID177611,177611,13,4248.63232421875,79.37538179687733,77.34851623288134,0.0,44.0,44,1.5,1,,3714.5238095238096,3656.0,1735.0,5997.0,78005.0,1353.5037354602173,1383.7619047619048,1227.0,376.0,2645.0,29059.0,689.2449422927893,0.30256906930726135,1.274962618466588,0.20330236289759054,0.6783993681229006
ID177612,177612,12,4092.9921875,72.5758521333421,80.44952827732074,0.0,44.0,44,1.5,1,,3663.095238095238,3837.0,1670.0,5976.0,76925.0,1357.0444320198917,1861.7619047619048,1707.0,522.0,3616.0,39097.0,1007.3070487573242,0.2911726508064059,1.2174479430432792,0.1877088522996537,0.5842073588208987
ID177613,177613,11,4229.580078125,64.46251637832866,107.16413729021922,0.0,44.0,44,1.5,1,,3708.190476190476,3473.0,1717.0,6035.0,77872.0,1328.5925868770914,1273.4285714285713,1095.0,610.0,2314.0,26742.0,509.88965192760793,0.3041565048096549,1.3018699479351927,0.2546094299788881,1.0136647035357447
ID177606,177606,12,4111.0,72.54117406721956,80.41824546214647,0.0,45.0,45,1.5,1,,3683.4761904761904,3824.0,1689.0,5971.0,77353.0,1361.65537560161,1829.2380952380952,1690.0,506.0,3532.0,38414.0,984.2153171314651,0.29171667665126877,1.2218408712565163,0.1862396936664299,0.5835927793269958
ID177607,177607,,1949.4749755859375,64.4774704056241,107.11316515859765,0.0,45.0,45,1.5,1,,1736.1904761904761,1644.0,881.0,2844.0,36460.0,610.2905553134195,1270.1904761904761,1085.0,584.0,2366.0,26674.0,523.2461771525539,0.2960732995925332,1.2997517060850186,0.24886316417840568,0.967472315289556
ID177605,177605,13,4245.5908203125,79.33169782605388,77.33643607203773,0.0,45.0,45,1.5,1,,3702.8571428571427,3708.0,1776.0,6129.0,77760.0,1330.9426090449688,1382.0,1192.0,371.0,2544.0,29022.0,687.6134088279547,0.30137631088434086,1.288587278392383,0.20330866347409665,0.6791606940824599
ID177618,177618,14,3739.5576171875,89.4192725561142,72.80920289843789,0.0,46.0,46,1.5,1,,3210.7619047619046,3035.0,1547.0,5376.0,67426.0,1155.607801321967,1501.095238095238,1544.0,406.0,2842.0,31523.0,768.7064397259792,0.30393519581702627,1.2952470702736214,0.2798684524383498,0.8540166457719719
ID177619,177619,13,4208.41015625,79.34993469101555,77.34747530422247,0.0,46.0,46,1.5,1,,3700.9523809523807,3728.0,1781.0,6007.0,77720.0,1337.720354789837,1400.4285714285713,1206.0,370.0,2661.0,29409.0,699.2103096657379,0.3004321109014929,1.2783118709384242,0.20006120887528686,0.6677941743333127
ID177617,177617,,2506.19580078125,101.19580489117922,70.34453969341617,0.0,46.0,46,1.5,1,,2206.714285714286,2065.0,1168.0,3524.0,46341.0,742.9518250100166,1304.6666666666667,1196.0,668.0,2325.0,27398.0,498.3824167577879,0.3034755550867571,1.3830448754491733,0.328879161386937,1.2957395522195025
ID177620,177620,12,4063.551513671875,72.57764726649734,80.41485994947148,0.0,46.0,46,1.5,1,,3662.095238095238,3875.0,1773.0,6001.0,76904.0,1334.4224932442464,1810.2857142857142,1715.0,518.0,3553.0,38016.0,985.8241802094907,0.28839541127245466,1.2285856910029642,0.1838012051006586,0.5702262821585488
ID177616,177616,13,4185.6640625,79.36888383213962,77.36162710367323,0.0,47.0,47,1.5,1,,3696.2380952380954,3686.0,1751.0,5965.0,77621.0,1326.9534243808976,1393.095238095238,1205.0,354.0,2672.0,29255.0,694.5353054209631,0.30351947403112656,1.2971891041410266,0.2073252514831055,0.6888812954762427
ID177614,177614,,1459.0494384765625,101.13540611931452,70.31264617684323,0.0,47.0,47,1.5,1,,1310.6666666666667,1257.0,706.0,2099.0,27524.0,434.7139672627662,1281.142857142857,1170.0,620.0,2183.0,26904.0,484.52433228005026,0.2889463856091693,1.3517646007121606,0.3329369797859691,1.3208830957742002
ID177615,177615,14,4290.27099609375,89.44590913585509,72.7805309217733,0.0,47.0,47,1.5,1,,3711.7619047619046,3511.0,1797.0,6082.0,77947.0,1352.914369232654,1476.4761904761904,1471.0,374.0,2789.0,31006.0,764.8009295919834,0.3071940364837726,1.2894737898578839,0.2811007070514045,0.847201475730617
ID177622,177622,13,4252.83935546875,79.32464617793767,77.33990710975839,0.0,48.0,48,1.5,1,,3667.095238095238,3656.0,1735.0,6066.0,77009.0,1339.2991788529516,1397.4761904761904,1227.0,357.0,2622.0,29347.0,687.6663158136815,0.3049691059252654,1.2797649116055214,0.2049929171200394,0.69143446398648
ID177621,177621,14,2996.265869140625,89.44330290772932,72.76071675059448,0.0,48.0,48,1.5,1,,2640.0476190476193,2590.0,1244.0,4308.0,55441.0,946.8626867814825,1491.3809523809523,1544.0,392.0,2809.0,31319.0,760.2267738109779,0.30123337988335114,1.2909298786376449,0.28330917490870167,0.8661732497753638
ID177623,177623,13,4250.119140625,79.33121383640525,77.37112006350684,0.0,49.0,49,1.5,1,,3705.190476190476,3669.0,1781.0,6027.0,77809.0,1334.9368007155854,1404.1904761904761,1287.0,386.0,2726.0,29488.0,699.2344827772454,0.3052573307387774,1.2982244688427411,0.20506742950551693,0.6834685269047401
ID177627,177627,,4222.533203125,79.3688435556299,77.32966777823607,0.0,50.0,50,1.5,1,,3679.809523809524,3669.0,1661.0,6048.0,77276.0,1333.3721768151463,1392.857142857143,1219.0,354.0,2585.0,29250.0,688.1152727351927,0.3055115017411522,1.2916677274889463,0.2040381587478003,0.6860353886565976
ID177626,177626,,698.9622192382812,79.09307725327967,77.73239920620648,0.0,51.0,51,1.5,1,,923.2857142857143,911.0,382.0,1510.0,19389.0,356.5972718427811,1557.047619047619,1382.0,754.0,2619.0,32698.0,520.9639600001593,0.18037577334885738,0.7913088341095895,0.25138852345301027,1.2008188307942493
ID177624,177624,,4047.9072265625,82.11522005750935,72.74857012232299,0.0,51.0,51,1.5,1,,3512.7619047619046,3213.0,2178.0,5866.0,73768.0,1134.284131281131,1416.3333333333333,1394.0,460.0,2544.0,29743.0,637.0161955031704,0.2943258755951898,1.4084507481638866,0.26951538982761475,0.9440404370630395
ID177625,177625,,2461.997314453125,89.5108670459891,73.92932400756183,0.0,51.0,51,1.5,1,,2209.1428571428573,2136.0,1004.0,3580.0,46392.0,807.0008851119238,1541.904761904762,1428.0,588.0,2704.0,32380.0,656.0749122441663,0.2953322304357842,1.2482726617052367,0.31947168158271405,1.1380632729130866
ID177642,177642,15,4421.35888671875,82.13412834984784,72.7966331605469,0.0,52.0,52,1.5,1,,3760.3809523809523,3562.0,2052.0,6232.0,78968.0,1248.4543834754427,1411.8095238095239,1377.0,490.0,2586.0,29648.0,635.7116185069783,0.3098976746114849,1.425181274601859,0.26466432414274826,0.9295357351726302
ID177643,177643,16,4297.96142578125,89.45324302983644,73.95486686746122,0.0,52.0,52,1.5,1,,3716.6190476190477,3456.0,1951.0,6189.0,78049.0,1306.618669550932,1418.2380952380952,1392.0,345.0,2796.0,29783.0,775.5002839949129,0.29756194877848063,1.3046033149096998,0.2657660289953622,0.7679681569445183
ID177638,177638,16,4277.21337890625,89.44675015807849,73.94974709514403,0.0,53.0,53,1.5,1,,3708.8571428571427,3521.0,1885.0,6148.0,77886.0,1313.086222824468,1406.4761904761904,1378.0,342.0,2758.0,29536.0,759.8874008066997,0.2980513230753846,1.2971077269020814,0.26499277263236787,0.7754595011528573
ID177637,177637,15,4378.93017578125,82.14163437508972,72.79555362799432,0.0,53.0,53,1.5,1,,3762.285714285714,3513.0,2086.0,6210.0,79008.0,1242.3258084277709,1407.6666666666667,1377.0,436.0,2560.0,29561.0,633.5559433336044,0.30877556978773896,1.4289729698577807,0.26948203578349533,0.9432962608422167
ID177630,177630,17,2515.899658203125,107.07012885774067,76.32422646307762,0.0,54.0,54,1.5,1,,2185.6666666666665,1929.0,1247.0,3556.0,45899.0,732.2399424596648,1384.6190476190477,1308.0,578.0,2408.0,29077.0,563.5433857468719,0.3025334686030095,1.386580361075361,0.32784573845635717,1.2132627367634503
ID177628,177628,15,4363.142578125,82.13047810154302,72.7940161466307,0.0,54.0,54,1.5,1,,3742.0476190476193,3606.0,2129.0,6145.0,78583.0,1241.6363588503066,1417.6666666666667,1409.0,441.0,2593.0,29771.0,649.773293798178,0.3092066215870068,1.4235917954029855,0.2674375907999979,0.9207423808181869
ID177629,177629,16,4206.7021484375,89.44278026407316,73.93517279358014,0.0,54.0,54,1.5,1,,3698.6666666666665,3597.0,1876.0,6122.0,77672.0,1285.3485649166662,1397.5238095238096,1328.0,327.0,2777.0,29348.0,775.1778259888256,0.29516742571884147,1.3115860429692372,0.26788964072211996,0.7618374829752123
ID177639,177639,15,2830.18994140625,82.10747327578912,72.80920788371354,0.0,55.0,55,1.5,1,,2427.5714285714284,2248.0,1402.0,4012.0,50979.0,800.5031275034827,1398.5714285714287,1353.0,446.0,2560.0,29370.0,644.5137369698625,0.30172166152785485,1.4058123000303289,0.26848387671476925,0.9185773402893319
ID177640,177640,16,4296.67333984375,89.44631742067138,73.95724694452711,0.0,55.0,55,1.5,1,,3710.7619047619046,3536.0,1885.0,6173.0,77926.0,1318.43516733899,1390.7142857142858,1387.0,330.0,2783.0,29205.0,767.0424462086269,0.3012444529792146,1.3031501966734877,0.26807346619773353,0.7665807842921782
ID177641,177641,17,2108.81201171875,107.09998222346314,76.31523263318442,0.0,55.0,55,1.5,1,,1851.0,1675.0,1053.0,2966.0,38871.0,619.5025423676645,1323.1904761904761,1228.0,557.0,2350.0,27787.0,548.8157813918638,0.2993707222904706,1.3767959178485056,0.325763087896752,1.1848454924396692
